Year;Month;Anomaly Monthly TWAT;Unc. Monthly TWAT;Anomaly Annual TWAT;Unc. Annual TWAT;Anomaly Five-year TWAT;Unc. Five-year TWAT;Anomaly Ten-year TWAT;Unc. Ten-year TWAT;Anomaly Twenty-year TWAT;Unc. Twenty-year TWAT
1991;4;0.526;0.036;0.413;0.030;0.308;0.021;0.314;0.019;0.316;0.018
1991;5;0.365;0.039;0.401;0.030;0.307;0.021;0.315;0.019;0.318;0.018
1991;6;0.466;0.036;0.392;0.029;0.306;0.021;0.317;0.019;0.319;0.018
1991;7;0.459;0.040;0.398;0.029;0.309;0.021;0.318;0.019;0.319;0.018
1991;8;0.353;0.042;0.394;0.029;0.306;0.021;0.321;0.019;0.320;0.018
1991;9;0.315;0.039;0.400;0.029;0.308;0.021;0.322;0.019;0.321;0.018
1991;10;0.322;0.036;0.380;0.029;0.310;0.021;0.322;0.019;0.322;0.018
1991;11;0.295;0.037;0.375;0.029;0.314;0.021;0.324;0.019;0.324;0.018
1991;12;0.346;0.031;0.357;0.029;0.318;0.021;0.326;0.019;0.324;0.018
1992;1;0.512;0.030;0.324;0.030;0.318;0.021;0.326;0.019;0.327;0.018
1992;2;0.453;0.032;0.301;0.030;0.318;0.021;0.326;0.019;0.330;0.018
1992;3;0.389;0.031;0.272;0.030;0.318;0.021;0.329;0.019;0.333;0.018
1992;4;0.292;0.042;0.253;0.031;0.320;0.021;0.330;0.019;0.335;0.018
1992;5;0.302;0.036;0.231;0.031;0.323;0.021;0.331;0.019;0.337;0.018
1992;6;0.246;0.043;0.222;0.030;0.322;0.021;0.333;0.019;0.338;0.018
1992;7;0.062;0.046;0.215;0.031;0.323;0.021;0.333;0.019;0.340;0.018
1992;8;0.079;0.043;0.210;0.030;0.327;0.021;0.335;0.019;0.342;0.018
1992;9;-0.036;0.043;0.208;0.030;0.323;0.021;0.336;0.019;0.344;0.018
1992;10;0.098;0.046;0.208;0.030;0.322;0.021;0.339;0.019;0.345;0.018
1992;11;0.027;0.033;0.204;0.030;0.320;0.021;0.342;0.019;0.347;0.018
1992;12;0.247;0.046;0.203;0.030;0.321;0.021;0.343;0.019;0.347;0.018
1993;1;0.420;0.037;0.218;0.030;0.323;0.021;0.344;0.019;0.348;0.018
1993;2;0.390;0.036;0.222;0.030;0.326;0.021;0.349;0.019;0.348;0.018
1993;3;0.370;0.035;0.237;0.030;0.327;0.021;0.350;0.019;0.349;0.018
1993;4;0.291;0.034;0.250;0.031;0.327;0.021;0.352;0.019;0.351;0.018
1993;5;0.257;0.039;0.256;0.031;0.327;0.021;0.355;0.019;0.352;0.018
1993;6;0.236;0.040;0.257;0.031;0.324;0.021;0.357;0.019;0.353;0.018
1993;7;0.239;0.043;0.246;0.031;0.321;0.021;0.361;0.019;0.354;0.018
1993;8;0.129;0.039;0.219;0.031;0.321;0.021;0.363;0.019;0.355;0.018
1993;9;0.141;0.042;0.219;0.031;0.321;0.021;0.364;0.019;0.356;0.018
1993;10;0.249;0.041;0.227;0.031;0.317;0.021;0.365;0.019;0.358;0.018
1993;11;0.100;0.037;0.234;0.031;0.316;0.021;0.367;0.019;0.359;0.018
1993;12;0.262;0.033;0.247;0.031;0.312;0.021;0.369;0.019;0.361;0.018
1994;1;0.285;0.034;0.250;0.031;0.310;0.021;0.372;0.019;0.362;0.018
1994;2;0.071;0.035;0.258;0.031;0.310;0.021;0.375;0.019;0.365;0.018
1994;3;0.370;0.036;0.269;0.031;0.308;0.021;0.376;0.019;0.367;0.018
1994;4;0.389;0.037;0.283;0.031;0.306;0.021;0.377;0.019;0.368;0.018
1994;5;0.336;0.036;0.311;0.030;0.306;0.021;0.378;0.019;0.369;0.018
1994;6;0.398;0.042;0.320;0.030;0.307;0.021;0.380;0.019;0.370;0.018
1994;7;0.269;0.040;0.339;0.030;0.305;0.021;0.380;0.019;0.371;0.018
1994;8;0.229;0.036;0.391;0.030;0.305;0.021;0.380;0.019;0.372;0.018
1994;9;0.266;0.038;0.396;0.030;0.306;0.021;0.381;0.019;0.374;0.018
1994;10;0.422;0.038;0.397;0.030;0.308;0.021;0.381;0.020;0.376;0.018
1994;11;0.431;0.035;0.394;0.030;0.309;0.021;0.382;0.020;0.379;0.018
1994;12;0.369;0.035;0.395;0.029;0.314;0.021;0.382;0.020;0.381;0.018
1995;1;0.513;0.032;0.412;0.029;0.320;0.021;0.381;0.020;0.383;0.018
1995;2;0.697;0.035;0.431;0.029;0.326;0.021;0.381;0.020;0.385;0.018
1995;3;0.427;0.037;0.436;0.029;0.336;0.021;0.379;0.020;0.388;0.018
1995;4;0.411;0.034;0.438;0.029;0.345;0.021;0.380;0.020;0.390;0.018
1995;5;0.292;0.032;0.435;0.029;0.355;0.021;0.379;0.020;0.392;0.018
1995;6;0.412;0.049;0.430;0.029;0.361;0.021;0.380;0.020;0.394;0.018
1995;7;0.469;0.039;0.409;0.029;0.365;0.021;0.379;0.020;0.396;0.018
1995;8;0.466;0.042;0.390;0.029;0.373;0.021;0.380;0.020;0.397;0.018
1995;9;0.325;0.039;0.380;0.029;0.377;0.021;0.381;0.020;0.400;0.018
1995;10;0.438;0.041;0.374;0.028;0.384;0.021;0.379;0.020;0.402;0.018
1995;11;0.404;0.036;0.373;0.028;0.390;0.021;0.378;0.019;0.404;0.018
1995;12;0.304;0.029;0.359;0.028;0.397;0.021;0.377;0.019;0.406;0.018
1996;1;0.259;0.032;0.345;0.028;0.405;0.021;0.377;0.019;0.407;0.018
1996;2;0.479;0.032;0.338;0.027;0.414;0.021;0.376;0.019;0.409;0.018
1996;3;0.300;0.033;0.328;0.027;0.418;0.021;0.379;0.019;0.410;0.018
1996;4;0.340;0.032;0.308;0.027;0.422;0.021;0.379;0.019;0.411;0.018
1996;5;0.277;0.033;0.298;0.028;0.426;0.021;0.381;0.019;0.412;0.018
1996;6;0.242;0.034;0.307;0.028;0.431;0.021;0.381;0.019;0.414;0.018
1996;7;0.308;0.036;0.316;0.028;0.435;0.021;0.381;0.020;0.416;0.018
1996;8;0.385;0.036;0.314;0.028;0.444;0.021;0.382;0.020;0.418;0.018
1996;9;0.202;0.043;0.328;0.029;0.444;0.021;0.384;0.020;0.420;0.018
1996;10;0.197;0.042;0.335;0.029;0.443;0.021;0.385;0.020;0.422;0.018
1996;11;0.285;0.039;0.342;0.029;0.442;0.021;0.388;0.020;0.424;0.018
1996;12;0.407;0.033;0.368;0.030;0.441;0.021;0.389;0.020;0.427;0.018
1997;1;0.374;0.031;0.376;0.029;0.442;0.021;0.392;0.020;0.429;0.018
1997;2;0.450;0.031;0.381;0.030;0.442;0.021;0.394;0.020;0.430;0.018
1997;3;0.473;0.032;0.407;0.029;0.443;0.021;0.398;0.020;0.432;0.018
1997;4;0.418;0.034;0.444;0.029;0.442;0.021;0.400;0.020;0.434;0.018
1997;5;0.369;0.034;0.474;0.029;0.440;0.021;0.403;0.020;0.435;0.018
1997;6;0.545;0.039;0.493;0.029;0.442;0.021;0.405;0.020;0.436;0.018
1997;7;0.403;0.037;0.514;0.029;0.438;0.021;0.409;0.020;0.437;0.018
1997;8;0.445;0.038;0.552;0.029;0.435;0.021;0.412;0.019;0.438;0.018
1997;9;0.524;0.034;0.562;0.029;0.435;0.021;0.417;0.019;0.438;0.018
1997;10;0.641;0.036;0.584;0.029;0.438;0.021;0.421;0.019;0.439;0.018
1997;11;0.639;0.038;0.608;0.029;0.439;0.021;0.425;0.019;0.440;0.018
1997;12;0.637;0.031;0.618;0.029;0.438;0.021;0.427;0.019;0.440;0.018
1998;1;0.622;0.033;0.641;0.029;0.435;0.021;0.429;0.019;0.439;0.018
1998;2;0.905;0.033;0.660;0.029;0.434;0.021;0.431;0.019;0.439;0.018
1998;3;0.590;0.031;0.651;0.029;0.434;0.021;0.433;0.019;0.440;0.018
1998;4;0.691;0.032;0.636;0.029;0.431;0.021;0.435;0.019;0.440;0.018
1998;5;0.657;0.037;0.613;0.030;0.429;0.021;0.438;0.019;0.440;0.018
1998;6;0.660;0.037;0.607;0.030;0.429;0.021;0.439;0.019;0.441;0.018
1998;7;0.676;0.040;0.596;0.030;0.433;0.021;0.442;0.019;0.442;0.018
1998;8;0.675;0.038;0.575;0.030;0.432;0.021;0.445;0.019;0.442;0.018
1998;9;0.419;0.037;0.553;0.030;0.437;0.021;0.449;0.019;0.443;0.018
1998;10;0.459;0.041;0.526;0.030;0.441;0.021;0.452;0.019;0.444;0.018
1998;11;0.365;0.035;0.494;0.030;0.445;0.021;0.456;0.019;0.446;0.018
1998;12;0.568;0.036;0.468;0.030;0.450;0.021;0.460;0.019;0.447;0.018
1999;1;0.484;0.035;0.435;0.030;0.453;0.021;0.463;0.019;0.449;0.018
1999;2;0.655;0.034;0.401;0.030;0.454;0.021;0.468;0.019;0.450;0.018
1999;3;0.328;0.035;0.394;0.030;0.459;0.021;0.470;0.019;0.451;0.018
1999;4;0.363;0.040;0.384;0.030;0.463;0.021;0.472;0.019;0.452;0.018
1999;5;0.281;0.034;0.381;0.030;0.469;0.021;0.473;0.019;0.454;0.018
1999;6;0.338;0.040;0.371;0.029;0.472;0.021;0.472;0.019;0.456;0.018
1999;7;0.286;0.038;0.355;0.029;0.478;0.021;0.472;0.019;0.458;0.018
1999;8;0.269;0.038;0.344;0.029;0.483;0.021;0.474;0.019;0.459;0.018
1999;9;0.331;0.035;0.355;0.029;0.489;0.021;0.476;0.019;0.461;0.018
1999;10;0.335;0.043;0.370;0.028;0.492;0.021;0.478;0.019;0.462;0.018
1999;11;0.331;0.034;0.376;0.028;0.496;0.021;0.480;0.019;0.464;0.018
1999;12;0.451;0.031;0.379;0.028;0.495;0.021;0.481;0.019;0.465;0.018
2000;1;0.295;0.033;0.380;0.028;0.497;0.021;0.482;0.019;0.466;0.018
2000;2;0.515;0.032;0.390;0.028;0.498;0.020;0.481;0.019;0.467;0.018
2000;3;0.459;0.035;0.391;0.028;0.499;0.020;0.483;0.019;0.468;0.018
2000;4;0.549;0.035;0.383;0.028;0.497;0.020;0.486;0.019;0.469;0.018
2000;5;0.355;0.032;0.380;0.028;0.495;0.020;0.488;0.019;0.470;0.018
2000;6;0.365;0.038;0.367;0.028;0.492;0.020;0.490;0.019;0.471;0.018
2000;7;0.303;0.036;0.382;0.028;0.494;0.020;0.490;0.019;0.473;0.018
2000;8;0.396;0.037;0.376;0.028;0.489;0.020;0.491;0.019;0.474;0.018
2000;9;0.338;0.035;0.389;0.028;0.489;0.020;0.494;0.019;0.475;0.018
2000;10;0.244;0.039;0.391;0.028;0.487;0.020;0.496;0.019;0.476;0.018
2000;11;0.294;0.036;0.406;0.028;0.485;0.020;0.498;0.019;0.477;0.018
2000;12;0.288;0.032;0.417;0.028;0.482;0.020;0.501;0.019;0.477;0.018
2001;1;0.474;0.033;0.434;0.028;0.479;0.020;0.503;0.019;0.477;0.018
2001;2;0.451;0.032;0.439;0.028;0.477;0.020;0.505;0.019;0.476;0.018
2001;3;0.607;0.031;0.451;0.028;0.480;0.020;0.507;0.019;0.477;0.018
2001;4;0.581;0.031;0.469;0.028;0.483;0.020;0.508;0.019;0.478;0.018
2001;5;0.531;0.036;0.498;0.028;0.485;0.020;0.510;0.019;0.478;0.018
2001;6;0.496;0.035;0.520;0.029;0.488;0.020;0.512;0.019;0.479;0.018
2001;7;0.510;0.033;0.544;0.029;0.490;0.020;0.514;0.019;0.479;0.018
2001;8;0.460;0.038;0.570;0.029;0.492;0.020;0.516;0.019;0.481;0.018
2001;9;0.472;0.037;0.587;0.029;0.497;0.020;0.519;0.019;0.482;0.018
2001;10;0.465;0.035;0.590;0.029;0.501;0.020;0.522;0.019;0.483;0.018
2001;11;0.647;0.040;0.594;0.028;0.503;0.020;0.525;0.019;0.483;0.018
2001;12;0.547;0.036;0.593;0.028;0.503;0.020;0.527;0.019;0.484;0.018
2002;1;0.765;0.035;0.597;0.028;0.503;0.020;0.532;0.019;0.483;0.018
2002;2;0.760;0.036;0.600;0.028;0.506;0.020;0.534;0.019;0.483;0.018
2002;3;0.809;0.031;0.607;0.027;0.509;0.020;0.535;0.019;0.484;0.018
2002;4;0.616;0.035;0.612;0.027;0.513;0.020;0.537;0.019;0.485;0.018
2002;5;0.587;0.031;0.601;0.027;0.519;0.020;0.539;0.019;0.487;0.018
2002;6;0.475;0.031;0.594;0.027;0.520;0.020;0.539;0.019;0.488;0.018
2002;7;0.565;0.035;0.592;0.027;0.526;0.020;0.541;0.019;0.490;0.018
2002;8;0.498;0.032;0.581;0.027;0.527;0.020;0.541;0.019;0.493;0.018
2002;9;0.553;0.031;0.562;0.026;0.531;0.020;0.541;0.019;0.495;0.018
2002;10;0.522;0.042;0.557;0.026;0.533;0.020;0.540;0.019;0.498;0.018
2002;11;0.521;0.036;0.554;0.026;0.537;0.020;0.538;0.019;0.501;0.018
2002;12;0.460;0.033;0.553;0.026;0.541;0.020;0.536;0.019;0.501;0.018
2003;1;0.737;0.032;0.548;0.027;0.546;0.020;0.533;0.019;0.502;0.018
2003;2;0.634;0.032;0.554;0.026;0.548;0.020;0.529;0.019;0.503;0.018
2003;3;0.578;0.029;0.555;0.027;0.553;0.020;0.529;0.019;0.504;0.018
2003;4;0.560;0.029;0.567;0.027;0.561;0.020;0.528;0.019;0.505;0.018
2003;5;0.546;0.034;0.565;0.027;0.567;0.020;0.526;0.019;0.506;0.018
2003;6;0.458;0.036;0.589;0.027;0.573;0.020;0.524;0.019;0.508;0.018
2003;7;0.509;0.039;0.579;0.027;0.573;0.020;0.523;0.019;0.509;0.018
2003;8;0.567;0.034;0.589;0.026;0.577;0.020;0.521;0.019;0.512;0.018
2003;9;0.575;0.036;0.592;0.027;0.577;0.020;0.522;0.019;0.514;0.018
2003;10;0.664;0.034;0.597;0.027;0.575;0.020;0.523;0.019;0.515;0.018
2003;11;0.489;0.036;0.583;0.027;0.574;0.020;0.525;0.019;0.518;0.018
2003;12;0.750;0.031;0.576;0.027;0.575;0.020;0.524;0.019;0.520;0.018
2004;1;0.623;0.032;0.558;0.026;0.575;0.020;0.525;0.019;0.521;0.018
2004;2;0.747;0.034;0.548;0.026;0.578;0.020;0.524;0.019;0.523;0.018
2004;3;0.620;0.030;0.542;0.026;0.579;0.020;0.526;0.019;0.524;0.018
2004;4;0.618;0.035;0.535;0.026;0.581;0.020;0.528;0.019;0.526;0.018
2004;5;0.377;0.030;0.551;0.026;0.580;0.020;0.530;0.019;0.527;0.018
2004;6;0.373;0.035;0.529;0.026;0.583;0.020;0.533;0.019;0.528;0.018
2004;7;0.292;0.034;0.535;0.025;0.586;0.020;0.536;0.019;0.530;0.018
2004;8;0.446;0.033;0.519;0.025;0.584;0.020;0.539;0.019;0.532;0.018
2004;9;0.501;0.034;0.526;0.025;0.581;0.020;0.541;0.019;0.534;0.018
2004;10;0.581;0.029;0.532;0.025;0.582;0.020;0.544;0.019;0.535;0.018
2004;11;0.688;0.034;0.549;0.025;0.583;0.020;0.546;0.019;0.536;0.018
2004;12;0.489;0.030;0.568;0.025;0.584;0.020;0.547;0.019;0.537;0.018
2005;1;0.689;0.035;0.591;0.026;0.584;0.020;0.551;0.019;0.539;0.018
2005;2;0.556;0.030;0.599;0.026;0.584;0.020;0.553;0.019;0.539;0.018
2005;3;0.707;0.031;0.611;0.026;0.582;0.020;0.556;0.019;0.541;0.018
2005;4;0.687;0.033;0.621;0.026;0.582;0.020;0.558;0.019;0.542;0.018
2005;5;0.578;0.033;0.620;0.026;0.582;0.020;0.561;0.019;0.545;0.018
2005;6;0.603;0.036;0.632;0.026;0.581;0.020;0.563;0.019;0.546;0.018
2005;7;0.572;0.034;0.617;0.026;0.573;0.020;0.566;0.019;0.547;0.018
2005;8;0.543;0.032;0.627;0.026;0.568;0.020;0.568;0.019;0.548;0.018
2005;9;0.638;0.038;0.616;0.026;0.570;0.020;0.569;0.019;0.550;0.018
2005;10;0.706;0.035;0.600;0.026;0.569;0.020;0.572;0.019;0.553;0.018
2005;11;0.668;0.040;0.588;0.025;0.567;0.020;0.575;0.019;0.555;0.018
2005;12;0.640;0.035;0.587;0.025;0.567;0.020;0.576;0.019;0.558;0.018
2006;1;0.502;0.031;0.580;0.025;0.567;0.020;0.576;0.019;0.562;0.018
2006;2;0.683;0.031;0.588;0.025;0.565;0.020;0.576;0.019;0.565;0.018
2006;3;0.571;0.028;0.580;0.025;0.564;0.020;0.576;0.019;0.568;0.018
2006;4;0.502;0.027;0.570;0.024;0.563;0.020;0.576;0.019;0.571;0.018
2006;5;0.425;0.029;0.563;0.024;0.565;0.020;0.575;0.019;0.574;0.018
2006;6;0.595;0.031;0.570;0.024;0.560;0.020;0.576;0.019;0.576;0.018
2006;7;0.489;0.033;0.606;0.024;0.560;0.020;0.577;0.019;0.578;0.018
2006;8;0.642;0.034;0.605;0.024;0.557;0.020;0.579;0.019;0.580;0.018
2006;9;0.532;0.030;0.608;0.024;0.555;0.020;0.579;0.019;0.583;0.018
2006;10;0.595;0.032;0.624;0.024;0.554;0.020;0.580;0.019;0.585;0.018
2006;11;0.576;0.029;0.640;0.025;0.557;0.020;0.579;0.019;0.587;0.018
2006;12;0.733;0.037;0.635;0.025;0.562;0.020;0.578;0.019;0.589;0.018
2007;1;0.930;0.035;0.641;0.024;0.568;0.020;0.575;0.019;0.591;0.018
2007;2;0.664;0.030;0.630;0.024;0.571;0.020;0.572;0.019;0.594;0.018
2007;3;0.607;0.031;0.625;0.025;0.574;0.020;0.570;0.019;0.596;0.018
2007;4;0.705;0.032;0.619;0.025;0.574;0.020;0.570;0.019;0.598;0.018
2007;5;0.606;0.029;0.611;0.025;0.573;0.020;0.571;0.019;0.600;0.018
2007;6;0.545;0.033;0.585;0.025;0.575;0.020;0.572;0.019;0.601;0.018
2007;7;0.560;0.034;0.529;0.025;0.576;0.020;0.572;0.019;0.602;0.018
2007;8;0.505;0.029;0.501;0.025;0.579;0.020;0.573;0.019;0.604;0.018
2007;9;0.473;0.036;0.507;0.025;0.581;0.020;0.574;0.019;0.604;0.018
2007;10;0.521;0.032;0.489;0.025;0.583;0.020;0.575;0.019;0.605;0.018
2007;11;0.479;0.032;0.477;0.025;0.586;0.020;0.576;0.019;0.605;0.018
2007;12;0.423;0.031;0.469;0.025;0.586;0.020;0.576;0.019;0.606;0.018
2008;1;0.257;0.040;0.466;0.025;0.586;0.020;0.575;0.019;0.607;0.018
2008;2;0.328;0.034;0.460;0.024;0.587;0.020;0.575;0.019;0.606;0.018
2008;3;0.677;0.028;0.463;0.024;0.586;0.020;0.575;0.019;0.607;0.018
2008;4;0.496;0.029;0.471;0.024;0.584;0.020;0.575;0.019;0.607;0.018
2008;5;0.457;0.029;0.479;0.024;0.584;0.020;0.575;0.019;0.608;0.018
2008;6;0.448;0.030;0.485;0.024;0.580;0.019;0.577;0.019;0.608;0.018
2008;7;0.524;0.029;0.514;0.024;0.580;0.019;0.577;0.019;0.608;0.018
2008;8;0.442;0.031;0.532;0.024;0.576;0.019;0.578;0.019;0.608;0.018
2008;9;0.505;0.028;0.517;0.024;0.574;0.019;0.579;0.019;0.609;0.018
2008;10;0.617;0.029;0.525;0.024;0.576;0.020;0.578;0.019;0.611;0.018
2008;11;0.577;0.030;0.534;0.024;0.577;0.020;0.580;0.019;0.613;0.018
2008;12;0.487;0.029;0.550;0.024;0.577;0.020;0.579;0.019;0.614;0.018
2009;1;0.612;0.029;0.563;0.024;0.580;0.020;0.580;0.019;0.616;0.018
2009;2;0.537;0.028;0.579;0.024;0.580;0.020;0.577;0.019;0.617;0.018
2009;3;0.498;0.032;0.589;0.024;0.580;0.020;0.578;0.019;0.620;0.018
2009;4;0.591;0.034;0.588;0.024;0.579;0.020;0.579;0.019;0.622;0.018
2009;5;0.568;0.032;0.592;0.024;0.577;0.020;0.582;0.019;0.624;0.018
2009;6;0.637;0.033;0.603;0.024;0.574;0.020;0.585;0.019;0.626;0.018
2009;7;0.682;0.034;0.613;0.024;0.565;0.020;0.587;0.019;0.628;0.018
2009;8;0.635;0.031;0.632;0.024;0.561;0.020;0.590;0.019;0.631;0.018
2009;9;0.628;0.027;0.660;0.024;0.559;0.020;0.592;0.019;0.633;0.018
2009;10;0.600;0.027;0.678;0.024;0.558;0.020;0.593;0.019;0.635;0.018
2009;11;0.632;0.033;0.690;0.024;0.559;0.020;0.592;0.019;0.638;0.018
2009;12;0.617;0.032;0.688;0.024;0.561;0.020;0.594;0.019;0.640;0.018
2010;1;0.725;0.031;0.682;0.023;0.561;0.020;0.595;0.019;0.644;0.018
2010;2;0.773;0.031;0.679;0.024;0.562;0.020;0.598;0.019;0.646;0.018
2010;3;0.827;0.036;0.671;0.024;0.565;0.020;0.599;0.019;0.649;0.018
2010;4;0.817;0.032;0.673;0.024;0.568;0.020;0.599;0.019;0.651;0.018
2010;5;0.704;0.032;0.673;0.024;0.571;0.020;0.601;0.019;0.653;0.018
2010;6;0.619;0.032;0.657;0.024;0.571;0.020;0.602;0.019;0.655;0.018
2010;7;0.607;0.029;0.636;0.024;0.578;0.020;0.604;0.019;0.657;0.018
2010;8;0.605;0.033;0.609;0.024;0.583;0.019;0.606;0.019;0.659;0.018
2010;9;0.532;0.032;0.582;0.024;0.581;0.019;0.607;0.019;0.662;0.018
2010;10;0.613;0.030;0.563;0.024;0.581;0.019;0.609;0.019;0.664;0.018
2010;11;0.633;0.032;0.545;0.024;0.583;0.019;0.612;0.019;0.666;0.018
2010;12;0.433;0.032;0.542;0.025;0.586;0.020;0.616;0.019;0.668;0.018
2011;1;0.472;0.027;0.548;0.025;0.587;0.020;0.620;0.019;0.669;0.018
2011;2;0.450;0.030;0.553;0.025;0.591;0.020;0.624;0.019;0.670;0.018
2011;3;0.498;0.029;0.551;0.025;0.593;0.020;0.630;0.019;0.671;0.018
2011;4;0.594;0.031;0.547;0.025;0.593;0.020;0.634;0.019;0.671;0.018
2011;5;0.481;0.043;0.531;0.025;0.596;0.020;0.638;0.019;0.672;0.018
2011;6;0.589;0.038;0.539;0.025;0.598;0.020;0.640;0.019;0.673;0.018
2011;7;0.672;0.035;0.532;0.025;0.600;0.020;0.642;0.019;0.675;0.018
2011;8;0.672;0.029;0.529;0.025;0.598;0.020;0.644;0.019;0.676;0.018
2011;9;0.506;0.033;0.528;0.025;0.601;0.020;0.647;0.019;0.678;0.018
2011;10;0.561;0.032;0.533;0.025;0.604;0.020;0.648;0.019;0.680;0.018
2011;11;0.449;0.033;0.551;0.025;0.607;0.020;0.649;0.019;0.680;0.018
2011;12;0.525;0.030;0.554;0.026;0.607;0.020;0.650;0.019;0.682;0.018
2012;1;0.386;0.032;0.545;0.026;0.606;0.020;0.650;0.019;0.682;0.018
2012;2;0.421;0.028;0.540;0.026;0.608;0.020;0.653;0.019;0.682;0.018
2012;3;0.478;0.031;0.550;0.026;0.610;0.020;0.657;0.019;0.682;0.018
2012;4;0.662;0.038;0.561;0.026;0.612;0.020;0.659;0.019;0.683;0.018
2012;5;0.690;0.036;0.578;0.026;0.611;0.020;0.661;0.019;0.684;0.018
2012;6;0.625;0.046;0.572;0.026;0.613;0.020;0.662;0.019;0.686;0.018
2012;7;0.564;0.040;0.594;0.026;0.615;0.020;0.664;0.019;0.687;0.018
2012;8;0.616;0.034;0.611;0.025;0.616;0.020;0.666;0.019;0.688;0.018
2012;9;0.627;0.032;0.618;0.025;0.616;0.020;0.668;0.019;0.689;0.018
2012;10;0.688;0.032;0.607;0.025;0.615;0.020;0.671;0.019;0.690;0.018
2012;11;0.659;0.035;0.598;0.025;0.616;0.020;0.673;0.019;0.691;0.018
2012;12;0.454;0.029;0.598;0.025;0.619;0.020;0.676;0.019;0.692;0.018
2013;1;0.642;0.029;0.598;0.025;0.621;0.020;0.680;0.019;0.693;0.018
2013;2;0.627;0.031;0.602;0.025;0.624;0.020;0.683;0.019;0.694;0.018
2013;3;0.568;0.033;0.603;0.025;0.629;0.020;0.684;0.019;0.696;0.018
2013;4;0.526;0.034;0.596;0.025;0.635;0.020;0.687;0.019;NaN;NaN
2013;5;0.580;0.031;0.606;0.025;0.640;0.020;0.689;0.019;NaN;NaN
2013;6;0.626;0.038;0.621;0.026;0.651;0.020;0.692;0.019;NaN;NaN
2013;7;0.568;0.044;0.624;0.026;0.661;0.020;0.693;0.019;NaN;NaN
2013;8;0.653;0.035;0.608;0.027;0.673;0.020;0.696;0.019;NaN;NaN
2013;9;0.650;0.029;0.616;0.027;0.685;0.020;0.697;0.019;NaN;NaN
2013;10;0.602;0.031;0.637;0.027;0.693;0.020;0.699;0.019;NaN;NaN
2013;11;0.772;0.033;0.652;0.027;0.700;0.020;0.700;0.019;NaN;NaN
2013;12;0.633;0.033;0.655;0.027;0.703;0.020;0.704;0.019;NaN;NaN
2014;1;0.681;0.033;0.656;0.027;0.704;0.020;0.706;0.019;NaN;NaN
2014;2;0.440;0.032;0.666;0.027;0.708;0.020;0.709;0.019;NaN;NaN
2014;3;0.665;0.033;0.674;0.027;0.713;0.020;0.714;0.019;NaN;NaN
2014;4;0.778;0.034;0.684;0.027;0.717;0.020;0.717;0.019;NaN;NaN
2014;5;0.754;0.033;0.667;0.026;0.722;0.020;0.718;0.019;NaN;NaN
2014;6;0.662;0.035;0.677;0.026;0.726;0.020;0.719;0.019;NaN;NaN
2014;7;0.576;0.033;0.688;0.026;0.736;0.020;0.721;0.019;NaN;NaN
2014;8;0.779;0.028;0.721;0.026;0.746;0.020;0.722;0.019;NaN;NaN
2014;9;0.745;0.029;0.735;0.026;0.755;0.020;0.724;0.019;NaN;NaN
2014;10;0.717;0.028;0.734;0.025;0.759;0.020;0.727;0.019;NaN;NaN
2014;11;0.577;0.034;0.737;0.025;0.762;0.020;0.729;0.019;NaN;NaN
2014;12;0.753;0.038;0.746;0.024;0.763;0.020;0.733;0.019;NaN;NaN
2015;1;0.807;0.028;0.758;0.024;0.767;0.020;0.736;0.019;NaN;NaN
2015;2;0.835;0.031;0.759;0.024;0.770;0.020;0.739;0.019;NaN;NaN
2015;3;0.840;0.031;0.765;0.024;0.771;0.020;0.741;0.019;NaN;NaN
2015;4;0.765;0.033;0.786;0.024;0.773;0.020;0.743;0.019;NaN;NaN
2015;5;0.784;0.034;0.815;0.024;0.774;0.020;0.745;0.019;NaN;NaN
2015;6;0.777;0.032;0.845;0.024;0.780;0.020;0.747;0.019;NaN;NaN
2015;7;0.719;0.034;0.868;0.024;0.782;0.020;0.749;0.019;NaN;NaN
2015;8;0.792;0.032;0.897;0.024;0.783;0.020;0.751;0.019;NaN;NaN
2015;9;0.813;0.034;0.927;0.024;0.787;0.020;0.754;0.019;NaN;NaN
2015;10;0.973;0.030;0.952;0.024;0.792;0.020;0.755;0.019;NaN;NaN
2015;11;0.926;0.030;0.961;0.024;0.795;0.020;0.758;0.019;NaN;NaN
2015;12;1.113;0.034;0.960;0.024;0.797;0.020;0.760;0.019;NaN;NaN
2016;1;1.073;0.033;0.965;0.024;0.799;0.020;0.762;0.019;NaN;NaN
2016;2;1.187;0.028;0.975;0.024;0.801;0.020;0.763;0.019;NaN;NaN
2016;3;1.201;0.034;0.973;0.024;0.801;0.020;0.766;0.019;NaN;NaN
2016;4;1.069;0.029;0.956;0.024;0.806;0.020;0.767;0.019;NaN;NaN
2016;5;0.892;0.026;0.941;0.024;0.805;0.020;0.769;0.019;NaN;NaN
2016;6;0.766;0.034;0.916;0.025;0.809;0.020;0.771;0.019;NaN;NaN
2016;7;0.772;0.034;0.905;0.025;0.812;0.020;0.772;0.019;NaN;NaN
2016;8;0.918;0.030;0.893;0.025;0.820;0.020;0.773;0.019;NaN;NaN
2016;9;0.790;0.027;0.880;0.025;0.826;0.020;0.776;0.019;NaN;NaN
2016;10;0.764;0.028;0.866;0.025;0.829;0.020;0.779;0.019;NaN;NaN
