Year;Month;Anomaly Monthly TAVG;Unc. Monthly TAVG;Anomaly Annual TAVG;Unc. Annual TAVG;Anomaly Five-year TAVG;Unc. Five-year TAVG;Anomaly Ten-year TAVG;Unc. Ten-year TAVG;Anomaly Twenty-year TAVG;Unc. Twenty-year TAVG
1900;11;-0.235;0.252;0.024;0.154;-0.153;0.117;-0.276;0.104;-0.358;0.086
1900;12;0.161;0.247;0.026;0.156;-0.162;0.115;-0.277;0.106;-0.359;0.086
1901;1;-0.345;0.342;0.035;0.158;-0.163;0.113;-0.279;0.107;-0.359;0.086
1901;2;-0.017;0.287;0.035;0.157;-0.166;0.114;-0.282;0.108;-0.357;0.085
1901;3;0.340;0.256;0.029;0.156;-0.171;0.112;-0.277;0.107;-0.358;0.084
1901;4;0.274;0.310;-0.029;0.161;-0.171;0.112;-0.266;0.108;-0.357;0.085
1901;5;-0.105;0.335;-0.018;0.159;-0.170;0.112;-0.264;0.107;-0.357;0.084
1901;6;-0.037;0.276;-0.045;0.158;-0.179;0.111;-0.263;0.107;-0.356;0.084
1901;7;0.006;0.355;-0.007;0.150;-0.194;0.110;-0.264;0.107;-0.356;0.084
1901;8;-0.034;0.377;0.031;0.149;-0.195;0.109;-0.265;0.107;-0.356;0.085
1901;9;-0.135;0.301;-0.032;0.147;-0.197;0.107;-0.265;0.107;-0.356;0.084
1901;10;-0.212;0.277;-0.080;0.148;-0.208;0.105;-0.267;0.107;-0.354;0.085
1901;11;-0.100;0.255;-0.104;0.150;-0.212;0.104;-0.266;0.107;-0.351;0.084
1901;12;-0.169;0.296;-0.117;0.152;-0.213;0.103;-0.262;0.108;-0.352;0.084
1902;1;0.113;0.311;-0.127;0.142;-0.220;0.102;-0.263;0.107;-0.350;0.084
1902;2;0.441;0.235;-0.149;0.141;-0.226;0.101;-0.266;0.108;-0.348;0.083
1902;3;-0.412;0.263;-0.165;0.137;-0.239;0.100;-0.263;0.108;-0.348;0.083
1902;4;-0.302;0.310;-0.183;0.133;-0.249;0.100;-0.268;0.107;-0.345;0.083
1902;5;-0.393;0.370;-0.241;0.132;-0.255;0.101;-0.277;0.107;-0.343;0.083
1902;6;-0.203;0.296;-0.295;0.133;-0.251;0.103;-0.281;0.106;-0.342;0.082
1902;7;-0.110;0.331;-0.308;0.125;-0.239;0.103;-0.286;0.106;-0.342;0.082
1902;8;-0.291;0.360;-0.316;0.120;-0.259;0.102;-0.288;0.106;-0.344;0.082
1902;9;-0.330;0.284;-0.306;0.118;-0.272;0.103;-0.290;0.106;-0.346;0.082
1902;10;-0.433;0.213;-0.315;0.111;-0.279;0.103;-0.291;0.106;-0.349;0.082
1902;11;-0.793;0.223;-0.323;0.106;-0.287;0.104;-0.294;0.106;-0.347;0.082
1902;12;-0.822;0.218;-0.354;0.104;-0.291;0.105;-0.296;0.106;-0.346;0.082
1903;1;-0.032;0.198;-0.373;0.106;-0.294;0.106;-0.301;0.105;-0.340;0.082
1903;2;0.345;0.286;-0.385;0.106;-0.298;0.105;-0.297;0.105;-0.337;0.082
1903;3;-0.303;0.255;-0.410;0.106;-0.302;0.106;-0.293;0.103;-0.339;0.082
1903;4;-0.409;0.280;-0.408;0.110;-0.314;0.105;-0.293;0.103;-0.338;0.083
1903;5;-0.483;0.323;-0.383;0.115;-0.309;0.104;-0.290;0.103;-0.338;0.083
1903;6;-0.572;0.265;-0.368;0.118;-0.314;0.105;-0.291;0.102;-0.339;0.083
1903;7;-0.338;0.321;-0.432;0.126;-0.316;0.103;-0.291;0.101;-0.339;0.083
1903;8;-0.443;0.356;-0.530;0.137;-0.329;0.103;-0.292;0.101;-0.338;0.083
1903;9;-0.627;0.268;-0.566;0.134;-0.340;0.104;-0.290;0.101;-0.338;0.083
1903;10;-0.408;0.262;-0.580;0.132;-0.339;0.104;-0.290;0.100;-0.339;0.083
1903;11;-0.496;0.256;-0.577;0.128;-0.338;0.103;-0.291;0.099;-0.338;0.083
1903;12;-0.643;0.249;-0.570;0.126;-0.339;0.103;-0.295;0.099;-0.334;0.084
1904;1;-0.795;0.293;-0.587;0.125;-0.343;0.102;-0.305;0.098;-0.327;0.084
1904;2;-0.831;0.272;-0.585;0.124;-0.345;0.101;-0.303;0.098;-0.325;0.084
1904;3;-0.737;0.246;-0.594;0.126;-0.348;0.101;-0.303;0.097;-0.325;0.085
1904;4;-0.581;0.276;-0.598;0.123;-0.344;0.099;-0.309;0.097;-0.324;0.085
1904;5;-0.449;0.292;-0.544;0.121;-0.351;0.099;-0.313;0.097;-0.322;0.085
1904;6;-0.478;0.267;-0.509;0.122;-0.345;0.101;-0.314;0.096;-0.320;0.085
1904;7;-0.544;0.322;-0.464;0.122;-0.358;0.101;-0.315;0.096;-0.319;0.085
1904;8;-0.425;0.355;-0.492;0.117;-0.382;0.101;-0.315;0.096;-0.318;0.084
1904;9;-0.727;0.255;-0.476;0.125;-0.386;0.101;-0.317;0.095;-0.317;0.084
1904;10;-0.462;0.252;-0.470;0.128;-0.391;0.100;-0.319;0.094;-0.316;0.084
1904;11;0.156;0.218;-0.457;0.131;-0.399;0.099;-0.322;0.094;-0.315;0.084
1904;12;-0.229;0.269;-0.442;0.134;-0.408;0.099;-0.320;0.094;-0.313;0.084
1905;1;-0.247;0.314;-0.416;0.141;-0.415;0.099;-0.313;0.093;-0.309;0.084
1905;2;-1.175;0.240;-0.404;0.144;-0.418;0.099;-0.316;0.092;-0.304;0.084
1905;3;-0.547;0.274;-0.371;0.153;-0.419;0.100;-0.323;0.093;-0.302;0.084
1905;4;-0.498;0.318;-0.352;0.152;-0.412;0.100;-0.324;0.092;-0.300;0.084
1905;5;-0.294;0.298;-0.358;0.156;-0.412;0.100;-0.328;0.092;-0.298;0.084
1905;6;-0.305;0.298;-0.353;0.158;-0.407;0.099;-0.330;0.092;-0.297;0.084
1905;7;-0.234;0.353;-0.371;0.162;-0.411;0.100;-0.330;0.092;-0.297;0.084
1905;8;-0.271;0.384;-0.339;0.163;-0.421;0.102;-0.331;0.091;-0.296;0.083
1905;9;-0.331;0.324;-0.321;0.158;-0.434;0.101;-0.333;0.091;-0.296;0.083
1905;10;-0.233;0.243;-0.251;0.151;-0.434;0.102;-0.339;0.090;-0.297;0.083
1905;11;0.084;0.251;-0.230;0.148;-0.428;0.102;-0.344;0.090;-0.295;0.083
1905;12;-0.177;0.274;-0.213;0.142;-0.421;0.102;-0.353;0.090;-0.295;0.083
1906;1;-0.466;0.248;-0.210;0.139;-0.418;0.102;-0.357;0.089;-0.294;0.083
1906;2;-0.784;0.275;-0.201;0.133;-0.418;0.102;-0.363;0.088;-0.293;0.083
1906;3;-0.334;0.218;-0.201;0.128;-0.409;0.102;-0.373;0.088;-0.291;0.083
1906;4;0.348;0.322;-0.179;0.126;-0.408;0.101;-0.377;0.088;-0.288;0.083
1906;5;-0.051;0.299;-0.229;0.129;-0.413;0.101;-0.381;0.088;-0.288;0.083
1906;6;-0.102;0.252;-0.198;0.129;-0.411;0.100;-0.384;0.087;-0.290;0.083
1906;7;-0.195;0.330;-0.218;0.129;-0.417;0.100;-0.386;0.087;-0.291;0.083
1906;8;-0.161;0.357;-0.233;0.127;-0.411;0.100;-0.389;0.087;-0.292;0.083
1906;9;-0.330;0.277;-0.258;0.126;-0.409;0.101;-0.392;0.086;-0.292;0.083
1906;10;0.034;0.238;-0.339;0.121;-0.411;0.102;-0.390;0.086;-0.294;0.083
1906;11;-0.521;0.247;-0.409;0.122;-0.415;0.102;-0.390;0.085;-0.293;0.083
1906;12;0.198;0.290;-0.460;0.126;-0.415;0.103;-0.390;0.084;-0.297;0.083
1907;1;-0.708;0.241;-0.490;0.126;-0.410;0.103;-0.392;0.084;-0.297;0.082
1907;2;-0.963;0.242;-0.516;0.128;-0.404;0.104;-0.395;0.084;-0.298;0.083
1907;3;-0.634;0.195;-0.522;0.125;-0.395;0.105;-0.399;0.084;-0.297;0.083
1907;4;-0.620;0.257;-0.523;0.128;-0.389;0.103;-0.397;0.084;-0.299;0.083
1907;5;-0.896;0.297;-0.546;0.123;-0.388;0.103;-0.394;0.083;-0.304;0.082
1907;6;-0.716;0.296;-0.608;0.113;-0.390;0.100;-0.392;0.083;-0.306;0.082
1907;7;-0.551;0.334;-0.570;0.110;-0.388;0.100;-0.396;0.083;-0.306;0.082
1907;8;-0.477;0.360;-0.512;0.110;-0.374;0.099;-0.400;0.083;-0.307;0.082
1907;9;-0.395;0.272;-0.547;0.111;-0.374;0.097;-0.405;0.083;-0.308;0.082
1907;10;0.016;0.260;-0.529;0.116;-0.369;0.096;-0.409;0.084;-0.311;0.082
1907;11;-0.791;0.213;-0.466;0.121;-0.369;0.096;-0.406;0.084;-0.311;0.082
1907;12;-0.552;0.203;-0.420;0.117;-0.369;0.094;-0.404;0.083;-0.315;0.081
1908;1;-0.250;0.215;-0.385;0.117;-0.367;0.093;-0.408;0.084;-0.319;0.081
1908;2;-0.268;0.229;-0.382;0.119;-0.365;0.092;-0.417;0.084;-0.319;0.081
1908;3;-1.051;0.220;-0.359;0.117;-0.365;0.090;-0.421;0.084;-0.314;0.080
1908;4;-0.404;0.288;-0.390;0.117;-0.365;0.089;-0.420;0.084;-0.315;0.080
1908;5;-0.140;0.317;-0.390;0.118;-0.379;0.090;-0.420;0.083;-0.317;0.080
1908;6;-0.169;0.268;-0.387;0.119;-0.391;0.089;-0.419;0.083;-0.319;0.080
1908;7;-0.125;0.326;-0.464;0.121;-0.398;0.088;-0.418;0.082;-0.319;0.079
1908;8;-0.446;0.346;-0.479;0.122;-0.397;0.088;-0.415;0.081;-0.320;0.079
1908;9;-0.113;0.265;-0.444;0.126;-0.405;0.087;-0.413;0.082;-0.320;0.079
1908;10;-0.356;0.261;-0.468;0.123;-0.416;0.088;-0.411;0.081;-0.317;0.078
1908;11;-0.800;0.223;-0.511;0.117;-0.423;0.088;-0.407;0.081;-0.316;0.078
1908;12;-0.509;0.199;-0.537;0.116;-0.428;0.088;-0.397;0.081;-0.319;0.078
1909;1;-1.173;0.220;-0.548;0.115;-0.429;0.088;-0.384;0.080;-0.321;0.077
1909;2;-0.452;0.256;-0.519;0.115;-0.433;0.088;-0.376;0.080;-0.319;0.077
1909;3;-0.635;0.210;-0.525;0.114;-0.435;0.087;-0.372;0.080;-0.319;0.077
1909;4;-0.687;0.274;-0.500;0.110;-0.436;0.089;-0.369;0.080;-0.318;0.077
1909;5;-0.660;0.288;-0.418;0.108;-0.429;0.088;-0.365;0.081;-0.319;0.077
1909;6;-0.478;0.254;-0.403;0.104;-0.435;0.085;-0.361;0.081;-0.318;0.077
1909;7;-0.258;0.336;-0.316;0.101;-0.426;0.085;-0.357;0.081;-0.318;0.077
1909;8;-0.098;0.344;-0.305;0.099;-0.408;0.085;-0.354;0.081;-0.318;0.077
1909;9;-0.183;0.260;-0.302;0.098;-0.413;0.086;-0.350;0.081;-0.319;0.076
1909;10;-0.057;0.215;-0.257;0.098;-0.403;0.086;-0.344;0.081;-0.319;0.076
1909;11;0.179;0.193;-0.228;0.101;-0.389;0.086;-0.348;0.080;-0.324;0.076
1909;12;-0.322;0.209;-0.216;0.100;-0.377;0.083;-0.345;0.079;-0.323;0.076
1910;1;-0.127;0.233;-0.200;0.100;-0.377;0.083;-0.346;0.079;-0.318;0.075
1910;2;-0.326;0.207;-0.205;0.102;-0.382;0.083;-0.335;0.079;-0.320;0.075
1910;3;-0.595;0.191;-0.219;0.102;-0.390;0.083;-0.331;0.078;-0.321;0.075
1910;4;-0.153;0.271;-0.233;0.102;-0.405;0.082;-0.324;0.078;-0.321;0.074
1910;5;-0.304;0.310;-0.311;0.110;-0.401;0.082;-0.320;0.078;-0.322;0.075
1910;6;-0.338;0.254;-0.358;0.112;-0.400;0.082;-0.319;0.078;-0.324;0.075
1910;7;-0.067;0.317;-0.423;0.112;-0.404;0.081;-0.317;0.077;-0.324;0.075
1910;8;-0.162;0.340;-0.454;0.115;-0.413;0.081;-0.315;0.077;-0.324;0.074
1910;9;-0.342;0.258;-0.476;0.119;-0.408;0.081;-0.315;0.075;-0.325;0.074
1910;10;-0.234;0.210;-0.486;0.121;-0.406;0.080;-0.315;0.075;-0.328;0.074
1910;11;-0.747;0.251;-0.501;0.120;-0.413;0.079;-0.315;0.075;-0.330;0.073
1910;12;-0.895;0.261;-0.505;0.122;-0.417;0.077;-0.314;0.074;-0.334;0.073
1911;1;-0.904;0.245;-0.523;0.120;-0.418;0.076;-0.309;0.073;-0.331;0.072
1911;2;-0.699;0.249;-0.542;0.118;-0.413;0.074;-0.304;0.073;-0.331;0.072
1911;3;-0.860;0.237;-0.553;0.120;-0.417;0.074;-0.305;0.073;-0.333;0.072
1911;4;-0.269;0.285;-0.532;0.123;-0.414;0.074;-0.310;0.073;-0.335;0.072
1911;5;-0.488;0.291;-0.481;0.119;-0.401;0.074;-0.312;0.073;-0.335;0.072
1911;6;-0.388;0.252;-0.420;0.114;-0.383;0.074;-0.316;0.073;-0.334;0.072
1911;7;-0.277;0.321;-0.358;0.109;-0.350;0.073;-0.317;0.073;-0.334;0.072
1911;8;-0.391;0.336;-0.290;0.107;-0.341;0.073;-0.319;0.072;-0.335;0.071
1911;9;-0.467;0.264;-0.296;0.108;-0.335;0.073;-0.319;0.072;-0.336;0.071
1911;10;0.008;0.233;-0.275;0.104;-0.327;0.072;-0.321;0.072;-0.335;0.070
1911;11;-0.131;0.211;-0.238;0.103;-0.316;0.073;-0.321;0.071;-0.335;0.070
1911;12;-0.160;0.205;-0.204;0.102;-0.307;0.073;-0.333;0.070;-0.334;0.069
1912;1;-0.159;0.193;-0.230;0.103;-0.303;0.072;-0.331;0.070;-0.337;0.069
1912;2;0.108;0.224;-0.261;0.103;-0.304;0.071;-0.330;0.071;-0.342;0.069
1912;3;-0.922;0.222;-0.295;0.102;-0.304;0.071;-0.332;0.071;-0.341;0.069
1912;4;-0.026;0.254;-0.371;0.098;-0.300;0.071;-0.330;0.072;-0.339;0.069
1912;5;-0.041;0.282;-0.404;0.101;-0.307;0.070;-0.330;0.072;-0.338;0.069
1912;6;0.021;0.283;-0.434;0.101;-0.301;0.070;-0.330;0.071;-0.338;0.069
1912;7;-0.594;0.329;-0.461;0.099;-0.303;0.069;-0.326;0.071;-0.338;0.069
1912;8;-0.764;0.336;-0.536;0.098;-0.296;0.071;-0.326;0.071;-0.338;0.069
1912;9;-0.874;0.248;-0.521;0.097;-0.288;0.070;-0.326;0.071;-0.339;0.069
1912;10;-0.899;0.203;-0.541;0.100;-0.279;0.070;-0.332;0.070;-0.338;0.068
1912;11;-0.527;0.238;-0.585;0.101;-0.271;0.071;-0.327;0.070;-0.335;0.068
1912;12;-0.527;0.203;-0.624;0.102;-0.268;0.072;-0.334;0.070;-0.331;0.068
1913;1;-0.479;0.212;-0.590;0.099;-0.266;0.073;-0.337;0.069;-0.331;0.068
1913;2;-0.796;0.262;-0.538;0.096;-0.266;0.073;-0.341;0.069;-0.335;0.068
1913;3;-0.735;0.214;-0.492;0.098;-0.265;0.073;-0.335;0.069;-0.335;0.067
1913;4;-0.270;0.268;-0.432;0.097;-0.266;0.072;-0.338;0.068;-0.336;0.067
1913;5;-0.566;0.289;-0.390;0.098;-0.251;0.071;-0.343;0.068;-0.336;0.067
1913;6;-0.448;0.279;-0.301;0.096;-0.236;0.070;-0.346;0.069;-0.335;0.067
1913;7;-0.181;0.312;-0.192;0.093;-0.221;0.070;-0.348;0.069;-0.335;0.067
1913;8;-0.143;0.338;-0.119;0.096;-0.212;0.070;-0.348;0.069;-0.334;0.066
1913;9;-0.329;0.265;-0.083;0.097;-0.205;0.070;-0.349;0.069;-0.333;0.066
1913;10;-0.173;0.206;-0.077;0.095;-0.204;0.070;-0.345;0.068;-0.330;0.066
1913;11;-0.020;0.204;-0.028;0.096;-0.202;0.070;-0.341;0.068;-0.327;0.066
1913;12;0.533;0.218;0.013;0.098;-0.205;0.071;-0.343;0.068;-0.323;0.066
1914;1;0.830;0.236;0.026;0.097;-0.206;0.071;-0.336;0.067;-0.321;0.066
1914;2;0.085;0.277;0.026;0.101;-0.205;0.070;-0.336;0.067;-0.319;0.065
1914;3;-0.301;0.241;0.040;0.100;-0.203;0.070;-0.335;0.067;-0.315;0.065
1914;4;-0.202;0.263;0.070;0.098;-0.207;0.069;-0.327;0.067;-0.314;0.065
1914;5;0.023;0.290;0.049;0.097;-0.213;0.068;-0.325;0.068;-0.313;0.066
1914;6;0.049;0.254;0.008;0.094;-0.231;0.069;-0.323;0.068;-0.312;0.066
1914;7;-0.033;0.321;-0.082;0.092;-0.236;0.071;-0.321;0.068;-0.310;0.066
1914;8;-0.140;0.342;-0.079;0.092;-0.252;0.072;-0.321;0.067;-0.309;0.066
1914;9;-0.161;0.250;-0.065;0.091;-0.250;0.072;-0.321;0.068;-0.307;0.066
1914;10;0.191;0.197;-0.014;0.093;-0.258;0.073;-0.319;0.068;-0.306;0.066
1914;11;-0.271;0.204;-0.003;0.095;-0.272;0.073;-0.326;0.068;-0.305;0.066
1914;12;0.039;0.213;-0.021;0.097;-0.283;0.074;-0.326;0.068;-0.305;0.065
1915;1;-0.256;0.246;-0.015;0.100;-0.275;0.073;-0.323;0.067;-0.305;0.065
1915;2;0.118;0.262;-0.015;0.103;-0.270;0.073;-0.324;0.067;-0.302;0.065
1915;3;-0.127;0.197;-0.025;0.104;-0.262;0.073;-0.319;0.067;-0.301;0.064
1915;4;0.404;0.278;-0.063;0.105;-0.258;0.073;-0.317;0.066;-0.299;0.064
1915;5;0.164;0.304;-0.030;0.110;-0.254;0.073;-0.316;0.067;-0.299;0.064
1915;6;-0.174;0.264;-0.035;0.115;-0.267;0.072;-0.317;0.067;-0.299;0.063
1915;7;0.042;0.351;-0.011;0.111;-0.270;0.072;-0.317;0.067;-0.300;0.063
1915;8;-0.140;0.360;-0.035;0.109;-0.268;0.072;-0.318;0.067;-0.299;0.062
1915;9;-0.277;0.255;-0.060;0.112;-0.263;0.072;-0.317;0.067;-0.298;0.062
1915;10;-0.271;0.219;-0.113;0.113;-0.270;0.072;-0.317;0.066;-0.298;0.061
1915;11;0.126;0.206;-0.156;0.113;-0.274;0.072;-0.315;0.066;-0.297;0.061
1915;12;-0.016;0.220;-0.189;0.115;-0.275;0.074;-0.316;0.065;-0.293;0.060
1916;1;0.031;0.240;-0.219;0.111;-0.278;0.075;-0.305;0.065;-0.288;0.060
1916;2;-0.172;0.246;-0.234;0.108;-0.284;0.077;-0.299;0.065;-0.283;0.060
1916;3;-0.421;0.224;-0.244;0.108;-0.282;0.077;-0.294;0.065;-0.279;0.059
1916;4;-0.233;0.282;-0.240;0.103;-0.276;0.076;-0.292;0.065;-0.281;0.059
1916;5;-0.351;0.313;-0.289;0.099;-0.282;0.076;-0.288;0.066;-0.283;0.059
1916;6;-0.573;0.278;-0.392;0.102;-0.303;0.075;-0.285;0.065;-0.284;0.059
1916;7;-0.326;0.329;-0.431;0.106;-0.323;0.076;-0.282;0.065;-0.284;0.059
1916;8;-0.321;0.346;-0.488;0.108;-0.330;0.075;-0.282;0.065;-0.283;0.059
1916;9;-0.396;0.283;-0.523;0.108;-0.334;0.075;-0.280;0.065;-0.282;0.059
1916;10;-0.215;0.207;-0.544;0.109;-0.327;0.076;-0.280;0.064;-0.281;0.059
1916;11;-0.470;0.236;-0.589;0.107;-0.333;0.077;-0.281;0.064;-0.278;0.058
1916;12;-1.252;0.245;-0.593;0.104;-0.338;0.077;-0.279;0.064;-0.281;0.057
1917;1;-0.436;0.283;-0.578;0.105;-0.339;0.078;-0.281;0.064;-0.279;0.057
1917;2;-0.856;0.290;-0.587;0.108;-0.338;0.077;-0.289;0.065;-0.276;0.057
1917;3;-0.838;0.257;-0.587;0.108;-0.338;0.078;-0.282;0.065;-0.276;0.057
1917;4;-0.479;0.267;-0.627;0.110;-0.339;0.078;-0.281;0.065;-0.275;0.057
1917;5;-0.895;0.287;-0.609;0.111;-0.344;0.079;-0.283;0.065;-0.272;0.057
1917;6;-0.625;0.250;-0.615;0.107;-0.351;0.079;-0.284;0.066;-0.270;0.057
1917;7;-0.142;0.346;-0.632;0.101;-0.342;0.078;-0.280;0.065;-0.268;0.057
1917;8;-0.435;0.340;-0.619;0.096;-0.351;0.077;-0.277;0.065;-0.267;0.057
1917;9;-0.393;0.258;-0.586;0.098;-0.350;0.077;-0.272;0.065;-0.265;0.057
1917;10;-0.696;0.207;-0.600;0.097;-0.356;0.076;-0.267;0.065;-0.263;0.056
1917;11;-0.249;0.193;-0.594;0.100;-0.362;0.076;-0.263;0.065;-0.259;0.056
1917;12;-1.326;0.188;-0.586;0.102;-0.365;0.076;-0.258;0.064;-0.259;0.056
1918;1;-0.637;0.219;-0.604;0.105;-0.368;0.075;-0.254;0.065;-0.256;0.056
1918;2;-0.699;0.249;-0.607;0.107;-0.369;0.075;-0.253;0.065;-0.255;0.056
1918;3;-0.443;0.225;-0.592;0.107;-0.370;0.075;-0.250;0.064;-0.252;0.056
1918;4;-0.650;0.255;-0.520;0.105;-0.369;0.074;-0.253;0.064;-0.251;0.056
1918;5;-0.819;0.299;-0.529;0.108;-0.380;0.074;-0.252;0.064;-0.251;0.056
1918;6;-0.531;0.278;-0.482;0.108;-0.395;0.074;-0.250;0.064;-0.252;0.056
1918;7;-0.362;0.337;-0.459;0.110;-0.389;0.074;-0.252;0.064;-0.252;0.056
1918;8;-0.465;0.353;-0.429;0.107;-0.386;0.073;-0.253;0.064;-0.251;0.056
1918;9;-0.223;0.263;-0.436;0.108;-0.383;0.074;-0.252;0.064;-0.251;0.056
1918;10;0.177;0.192;-0.367;0.109;-0.379;0.074;-0.249;0.064;-0.249;0.055
1918;11;-0.363;0.204;-0.327;0.109;-0.375;0.075;-0.247;0.064;-0.245;0.055
1918;12;-0.756;0.208;-0.302;0.106;-0.366;0.074;-0.249;0.064;-0.242;0.055
1919;1;-0.364;0.209;-0.277;0.104;-0.359;0.073;-0.258;0.065;-0.240;0.055
1919;2;-0.336;0.285;-0.247;0.101;-0.360;0.073;-0.261;0.064;-0.243;0.055
1919;3;-0.530;0.240;-0.240;0.102;-0.357;0.073;-0.258;0.063;-0.241;0.055
1919;4;0.181;0.271;-0.246;0.102;-0.353;0.073;-0.260;0.063;-0.240;0.055
1919;5;-0.339;0.315;-0.264;0.106;-0.349;0.073;-0.261;0.063;-0.239;0.055
1919;6;-0.233;0.256;-0.232;0.106;-0.327;0.073;-0.263;0.063;-0.239;0.055
1919;7;-0.067;0.323;-0.177;0.102;-0.327;0.073;-0.263;0.063;-0.240;0.054
1919;8;-0.107;0.337;-0.186;0.100;-0.326;0.073;-0.264;0.062;-0.241;0.054
1919;9;-0.136;0.282;-0.144;0.095;-0.314;0.072;-0.265;0.062;-0.242;0.054
1919;10;0.105;0.195;-0.158;0.094;-0.304;0.071;-0.267;0.062;-0.241;0.054
1919;11;-0.572;0.234;-0.145;0.094;-0.294;0.072;-0.262;0.063;-0.242;0.054
1919;12;-0.375;0.210;-0.157;0.094;-0.286;0.072;-0.264;0.063;-0.245;0.054
1920;1;0.292;0.211;-0.160;0.096;-0.285;0.072;-0.264;0.063;-0.246;0.055
1920;2;-0.446;0.211;-0.170;0.100;-0.284;0.072;-0.270;0.063;-0.245;0.055
1920;3;-0.023;0.208;-0.185;0.100;-0.283;0.071;-0.271;0.063;-0.242;0.055
1920;4;0.017;0.282;-0.212;0.099;-0.275;0.071;-0.273;0.063;-0.243;0.055
1920;5;-0.190;0.292;-0.208;0.099;-0.272;0.072;-0.277;0.063;-0.243;0.054
1920;6;-0.367;0.273;-0.256;0.105;-0.249;0.073;-0.279;0.062;-0.242;0.054
1920;7;-0.104;0.326;-0.245;0.104;-0.239;0.073;-0.283;0.061;-0.242;0.054
1920;8;-0.231;0.347;-0.210;0.104;-0.238;0.073;-0.283;0.061;-0.241;0.054
1920;9;-0.319;0.265;-0.228;0.106;-0.237;0.071;-0.282;0.061;-0.241;0.054
1920;10;-0.218;0.200;-0.228;0.106;-0.236;0.070;-0.280;0.060;-0.240;0.054
1920;11;-0.519;0.211;-0.220;0.107;-0.230;0.070;-0.279;0.060;-0.236;0.054
1920;12;-0.956;0.221;-0.191;0.104;-0.225;0.069;-0.273;0.059;-0.232;0.053
1921;1;0.424;0.215;-0.176;0.099;-0.225;0.068;-0.266;0.059;-0.228;0.053
1921;2;-0.023;0.244;-0.187;0.097;-0.223;0.068;-0.261;0.059;-0.227;0.053
1921;3;-0.235;0.218;-0.179;0.097;-0.223;0.067;-0.253;0.059;-0.224;0.053
1921;4;0.013;0.274;-0.159;0.096;-0.222;0.067;-0.252;0.059;-0.224;0.053
1921;5;-0.099;0.322;-0.134;0.094;-0.212;0.068;-0.253;0.059;-0.224;0.053
1921;6;-0.010;0.257;-0.050;0.094;-0.195;0.069;-0.251;0.058;-0.222;0.053
1921;7;0.069;0.325;-0.120;0.098;-0.193;0.070;-0.250;0.059;-0.220;0.053
1921;8;-0.357;0.334;-0.185;0.101;-0.192;0.069;-0.248;0.059;-0.218;0.053
1921;9;-0.229;0.252;-0.176;0.097;-0.183;0.067;-0.245;0.059;-0.215;0.052
1921;10;0.031;0.197;-0.170;0.094;-0.192;0.067;-0.241;0.059;-0.213;0.052
1921;11;-0.227;0.197;-0.182;0.092;-0.189;0.066;-0.236;0.059;-0.212;0.052
1921;12;0.059;0.269;-0.193;0.097;-0.188;0.065;-0.228;0.059;-0.210;0.052
1922;1;-0.426;0.224;-0.208;0.099;-0.188;0.064;-0.227;0.058;-0.205;0.052
1922;2;-0.801;0.240;-0.207;0.102;-0.191;0.064;-0.222;0.057;-0.207;0.052
1922;3;-0.123;0.184;-0.219;0.101;-0.192;0.063;-0.221;0.057;-0.205;0.052
1922;4;0.084;0.243;-0.239;0.105;-0.195;0.064;-0.220;0.057;-0.204;0.052
1922;5;-0.240;0.296;-0.224;0.107;-0.180;0.063;-0.214;0.057;-0.204;0.052
1922;6;-0.144;0.277;-0.224;0.105;-0.177;0.064;-0.211;0.057;-0.205;0.052
1922;7;-0.108;0.330;-0.192;0.104;-0.187;0.064;-0.211;0.057;-0.202;0.052
1922;8;-0.354;0.342;-0.178;0.100;-0.188;0.064;-0.209;0.057;-0.200;0.052
1922;9;-0.369;0.251;-0.203;0.096;-0.192;0.065;-0.205;0.057;-0.196;0.052
1922;10;-0.207;0.204;-0.256;0.098;-0.191;0.065;-0.194;0.056;-0.191;0.051
1922;11;-0.045;0.211;-0.275;0.099;-0.193;0.064;-0.191;0.057;-0.190;0.051
1922;12;0.058;0.201;-0.281;0.096;-0.194;0.063;-0.183;0.057;-0.188;0.051
1923;1;-0.048;0.215;-0.306;0.093;-0.197;0.062;-0.175;0.057;-0.188;0.052
1923;2;-0.624;0.204;-0.302;0.092;-0.196;0.062;-0.169;0.058;-0.188;0.052
1923;3;-0.430;0.208;-0.292;0.092;-0.193;0.061;-0.168;0.057;-0.187;0.051
1923;4;-0.552;0.260;-0.256;0.091;-0.191;0.061;-0.164;0.057;-0.187;0.051
1923;5;-0.462;0.293;-0.230;0.090;-0.179;0.060;-0.159;0.057;-0.186;0.051
1923;6;-0.221;0.241;-0.212;0.093;-0.151;0.060;-0.158;0.056;-0.186;0.051
1923;7;-0.403;0.315;-0.229;0.094;-0.144;0.060;-0.156;0.056;-0.186;0.051
1923;8;-0.315;0.329;-0.202;0.093;-0.135;0.061;-0.154;0.056;-0.186;0.051
1923;9;-0.248;0.249;-0.162;0.095;-0.123;0.060;-0.153;0.056;-0.186;0.051
1923;10;0.225;0.210;-0.146;0.095;-0.126;0.060;-0.153;0.055;-0.185;0.051
1923;11;0.267;0.194;-0.121;0.094;-0.131;0.059;-0.149;0.055;-0.186;0.051
1923;12;0.283;0.227;-0.117;0.092;-0.136;0.060;-0.141;0.056;-0.191;0.051
