Year;Month;Anomaly Monthly TMIN;Unc. Monthly TMIN;Anomaly Annual TMIN;Unc. Annual TMIN;Anomaly Five-year TMIN;Unc. Five-year TMIN;Anomaly Ten-year TMIN;Unc. Ten-year TMIN;Anomaly Twenty-year TMIN;Unc. Twenty-year TMIN
1990;9;0.181;0.088;0.611;0.027;0.533;0.034;0.482;0.033;0.507;0.019
1990;10;0.604;0.071;0.617;0.025;0.526;0.034;0.486;0.033;0.507;0.020
1990;11;0.698;0.080;0.612;0.024;0.518;0.033;0.491;0.034;0.506;0.020
1990;12;0.716;0.104;0.641;0.026;0.510;0.033;0.492;0.034;0.506;0.021
1991;1;0.843;0.170;0.657;0.044;0.506;0.032;0.488;0.034;0.503;0.021
1991;2;0.917;0.097;0.668;0.052;0.492;0.030;0.488;0.035;0.500;0.022
1991;3;0.421;0.115;0.697;0.052;0.478;0.029;0.485;0.035;0.500;0.023
1991;4;1.051;0.082;0.683;0.055;0.472;0.030;0.482;0.035;0.500;0.024
1991;5;0.541;0.105;0.661;0.057;0.464;0.031;0.481;0.034;0.502;0.025
1991;6;0.890;0.090;0.650;0.059;0.459;0.031;0.482;0.034;0.503;0.026
1991;7;0.717;0.120;0.672;0.060;0.465;0.030;0.485;0.033;0.504;0.027
1991;8;0.441;0.109;0.665;0.061;0.451;0.032;0.490;0.034;0.503;0.027
1991;9;0.522;0.122;0.692;0.055;0.449;0.032;0.494;0.034;0.504;0.028
1991;10;0.444;0.063;0.638;0.051;0.456;0.030;0.494;0.035;0.507;0.029
1991;11;0.426;0.100;0.622;0.053;0.459;0.030;0.498;0.035;0.511;0.029
1991;12;0.583;0.082;0.564;0.051;0.468;0.031;0.501;0.035;0.512;0.029
1992;1;1.108;0.078;0.492;0.046;0.468;0.033;0.502;0.035;0.518;0.029
1992;2;0.835;0.110;0.454;0.043;0.463;0.035;0.498;0.036;0.522;0.029
1992;3;0.753;0.090;0.387;0.042;0.466;0.035;0.504;0.037;0.529;0.030
1992;4;0.402;0.126;0.352;0.040;0.473;0.034;0.507;0.038;0.531;0.031
1992;5;0.338;0.144;0.298;0.036;0.483;0.036;0.507;0.038;0.533;0.032
1992;6;0.194;0.080;0.296;0.035;0.478;0.037;0.509;0.038;0.535;0.034
1992;7;-0.142;0.075;0.272;0.036;0.480;0.038;0.505;0.038;0.537;0.036
1992;8;-0.013;0.076;0.258;0.039;0.496;0.039;0.507;0.037;0.538;0.037
1992;9;-0.279;0.080;0.250;0.040;0.481;0.038;0.508;0.038;0.540;0.038
1992;10;0.020;0.065;0.253;0.041;0.478;0.036;0.512;0.038;0.543;0.039
1992;11;-0.224;0.081;0.247;0.041;0.474;0.034;0.519;0.038;0.545;0.039
1992;12;0.560;0.084;0.245;0.045;0.475;0.036;0.519;0.038;0.543;0.039
1993;1;0.822;0.107;0.288;0.045;0.479;0.038;0.520;0.038;0.544;0.039
1993;2;0.670;0.125;0.292;0.041;0.484;0.040;0.530;0.038;0.544;0.040
1993;3;0.650;0.267;0.302;0.045;0.489;0.041;0.530;0.039;0.545;0.040
1993;4;0.437;0.062;0.326;0.048;0.493;0.041;0.531;0.039;0.545;0.040
1993;5;0.263;0.125;0.317;0.044;0.490;0.041;0.533;0.039;0.546;0.040
1993;6;0.181;0.120;0.307;0.050;0.486;0.042;0.537;0.039;0.547;0.039
1993;7;0.372;0.100;0.280;0.051;0.476;0.042;0.542;0.039;0.549;0.040
1993;8;0.026;0.089;0.195;0.050;0.472;0.042;0.545;0.038;0.550;0.040
1993;9;-0.152;0.105;0.183;0.047;0.470;0.041;0.545;0.039;0.551;0.040
1993;10;0.306;0.075;0.212;0.049;0.459;0.040;0.546;0.040;0.554;0.040
1993;11;-0.334;0.077;0.213;0.047;0.455;0.040;0.548;0.041;0.554;0.040
1993;12;0.441;0.086;0.256;0.046;0.446;0.040;0.550;0.040;0.559;0.040
1994;1;0.500;0.092;0.261;0.051;0.443;0.039;0.557;0.040;0.561;0.040
1994;2;-0.355;0.116;0.268;0.053;0.448;0.039;0.565;0.040;0.566;0.041
1994;3;0.506;0.145;0.313;0.050;0.444;0.041;0.563;0.040;0.568;0.041
1994;4;0.784;0.111;0.357;0.048;0.441;0.041;0.564;0.039;0.571;0.040
1994;5;0.281;0.089;0.442;0.058;0.442;0.041;0.567;0.039;0.569;0.040
1994;6;0.701;0.153;0.450;0.061;0.441;0.041;0.570;0.040;0.570;0.040
1994;7;0.430;0.101;0.492;0.063;0.433;0.041;0.572;0.042;0.569;0.040
1994;8;0.113;0.078;0.651;0.057;0.428;0.041;0.573;0.043;0.570;0.040
1994;9;0.384;0.072;0.670;0.051;0.428;0.042;0.577;0.043;0.571;0.040
1994;10;0.839;0.156;0.671;0.048;0.431;0.043;0.581;0.043;0.574;0.040
1994;11;0.676;0.125;0.675;0.048;0.432;0.043;0.584;0.043;0.579;0.041
1994;12;0.546;0.109;0.666;0.048;0.441;0.043;0.584;0.043;0.583;0.040
1995;1;1.003;0.123;0.695;0.052;0.448;0.044;0.581;0.044;0.586;0.041
1995;2;1.550;0.082;0.736;0.058;0.454;0.045;0.585;0.044;0.592;0.041
1995;3;0.738;0.086;0.745;0.059;0.468;0.046;0.579;0.045;0.595;0.040
1995;4;0.787;0.092;0.745;0.050;0.483;0.048;0.582;0.044;0.599;0.041
1995;5;0.331;0.173;0.732;0.050;0.500;0.048;0.581;0.044;0.601;0.041
1995;6;0.597;0.112;0.728;0.054;0.506;0.049;0.582;0.044;0.605;0.041
1995;7;0.772;0.162;0.664;0.055;0.508;0.049;0.583;0.046;0.611;0.041
1995;8;0.610;0.126;0.593;0.059;0.525;0.049;0.586;0.047;0.613;0.041
1995;9;0.494;0.099;0.553;0.065;0.528;0.049;0.587;0.048;0.617;0.041
1995;10;0.832;0.065;0.520;0.065;0.537;0.049;0.585;0.049;0.621;0.042
1995;11;0.520;0.111;0.521;0.062;0.548;0.049;0.582;0.049;0.626;0.042
1995;12;0.497;0.124;0.496;0.060;0.565;0.050;0.579;0.049;0.630;0.042
1996;1;0.240;0.117;0.477;0.055;0.579;0.050;0.577;0.049;0.630;0.042
1996;2;0.697;0.102;0.488;0.053;0.598;0.051;0.573;0.049;0.632;0.042
1996;3;0.263;0.049;0.473;0.055;0.612;0.052;0.577;0.049;0.634;0.042
1996;4;0.388;0.075;0.425;0.058;0.620;0.052;0.575;0.049;0.633;0.042
1996;5;0.344;0.087;0.422;0.058;0.632;0.053;0.578;0.049;0.633;0.042
1996;6;0.295;0.101;0.426;0.053;0.641;0.053;0.576;0.049;0.636;0.042
1996;7;0.541;0.090;0.457;0.053;0.649;0.052;0.577;0.049;0.637;0.042
1996;8;0.746;0.097;0.444;0.053;0.680;0.052;0.577;0.049;0.641;0.042
1996;9;0.312;0.143;0.484;0.058;0.677;0.053;0.578;0.050;0.644;0.042
1996;10;0.257;0.079;0.500;0.058;0.672;0.053;0.580;0.050;0.648;0.043
1996;11;0.484;0.085;0.503;0.061;0.674;0.053;0.586;0.050;0.651;0.043
1996;12;0.544;0.072;0.539;0.059;0.672;0.054;0.589;0.050;0.656;0.043
1997;1;0.615;0.119;0.518;0.063;0.676;0.055;0.592;0.050;0.662;0.043
1997;2;0.542;0.090;0.488;0.067;0.683;0.056;0.597;0.050;0.662;0.043
1997;3;0.743;0.098;0.505;0.068;0.688;0.057;0.603;0.050;0.666;0.043
1997;4;0.575;0.075;0.563;0.072;0.688;0.057;0.607;0.051;0.671;0.044
1997;5;0.387;0.110;0.589;0.073;0.684;0.057;0.610;0.050;0.674;0.044
1997;6;0.725;0.085;0.618;0.074;0.691;0.056;0.613;0.051;0.675;0.044
1997;7;0.287;0.127;0.648;0.072;0.682;0.056;0.621;0.051;0.676;0.044
1997;8;0.390;0.104;0.741;0.074;0.674;0.057;0.626;0.051;0.679;0.044
1997;9;0.509;0.131;0.748;0.070;0.677;0.059;0.634;0.052;0.680;0.044
1997;10;0.962;0.127;0.783;0.067;0.685;0.060;0.641;0.052;0.683;0.045
1997;11;0.793;0.062;0.830;0.065;0.689;0.061;0.648;0.052;0.686;0.044
1997;12;0.895;0.078;0.867;0.073;0.690;0.060;0.648;0.053;0.686;0.044
1998;1;0.973;0.096;0.943;0.070;0.687;0.060;0.651;0.053;0.684;0.044
1998;2;1.650;0.129;1.008;0.068;0.688;0.061;0.653;0.053;0.683;0.044
1998;3;0.837;0.075;1.026;0.067;0.686;0.062;0.654;0.053;0.686;0.045
1998;4;0.995;0.072;1.011;0.064;0.678;0.063;0.657;0.053;0.686;0.045
1998;5;0.941;0.130;0.975;0.062;0.674;0.062;0.661;0.053;0.685;0.045
1998;6;1.177;0.177;0.982;0.062;0.671;0.061;0.665;0.053;0.685;0.045
1998;7;1.194;0.084;0.986;0.061;0.678;0.061;0.667;0.053;0.686;0.045
1998;8;1.177;0.085;0.971;0.059;0.674;0.062;0.673;0.054;0.684;0.045
1998;9;0.722;0.128;0.926;0.059;0.685;0.063;0.681;0.055;0.684;0.045
1998;10;0.783;0.090;0.887;0.061;0.692;0.063;0.687;0.055;0.686;0.046
1998;11;0.363;0.054;0.840;0.061;0.701;0.063;0.695;0.055;0.690;0.046
1998;12;0.971;0.084;0.793;0.059;0.706;0.063;0.704;0.055;0.690;0.046
1999;1;1.019;0.098;0.749;0.066;0.711;0.064;0.708;0.055;0.694;0.045
1999;2;1.475;0.102;0.696;0.066;0.706;0.063;0.721;0.055;0.696;0.045
1999;3;0.301;0.093;0.693;0.067;0.711;0.063;0.725;0.055;0.696;0.045
1999;4;0.517;0.083;0.698;0.071;0.718;0.064;0.726;0.055;0.698;0.045
1999;5;0.386;0.098;0.704;0.074;0.730;0.063;0.725;0.055;0.701;0.045
1999;6;0.612;0.147;0.701;0.076;0.737;0.064;0.723;0.055;0.704;0.045
1999;7;0.668;0.148;0.653;0.077;0.751;0.063;0.720;0.055;0.706;0.046
1999;8;0.536;0.108;0.622;0.078;0.766;0.063;0.721;0.056;0.708;0.046
1999;9;0.686;0.165;0.673;0.081;0.777;0.063;0.721;0.055;0.711;0.046
1999;10;0.838;0.137;0.736;0.081;0.782;0.063;0.721;0.055;0.713;0.046
1999;11;0.437;0.087;0.753;0.082;0.788;0.062;0.726;0.054;0.717;0.046
1999;12;0.933;0.104;0.756;0.074;0.785;0.063;0.727;0.054;0.716;0.046
2000;1;0.445;0.105;0.747;0.068;0.795;0.062;0.730;0.054;0.717;0.046
2000;2;1.099;0.109;0.758;0.069;0.798;0.061;0.724;0.053;0.720;0.046
2000;3;0.925;0.094;0.731;0.067;0.801;0.061;0.729;0.054;0.719;0.046
2000;4;1.264;0.107;0.690;0.065;0.798;0.060;0.733;0.054;0.720;0.046
2000;5;0.589;0.140;0.681;0.062;0.797;0.060;0.738;0.055;0.723;0.045
2000;6;0.647;0.072;0.628;0.062;0.790;0.061;0.744;0.054;0.724;0.046
2000;7;0.561;0.092;0.648;0.063;0.795;0.061;0.746;0.055;0.726;0.046
2000;8;0.670;0.113;0.592;0.066;0.782;0.060;0.747;0.055;0.728;0.046
2000;9;0.364;0.138;0.593;0.068;0.780;0.061;0.751;0.055;0.731;0.046
2000;10;0.353;0.129;0.554;0.069;0.777;0.062;0.755;0.055;0.734;0.047
2000;11;0.327;0.073;0.579;0.065;0.774;0.061;0.762;0.055;0.736;0.047
2000;12;0.298;0.060;0.574;0.072;0.764;0.060;0.768;0.054;0.735;0.047
2001;1;0.684;0.112;0.599;0.075;0.755;0.061;0.773;0.054;0.735;0.046
2001;2;0.425;0.137;0.582;0.071;0.748;0.061;0.776;0.054;0.733;0.046
2001;3;0.930;0.115;0.602;0.070;0.749;0.061;0.782;0.054;0.735;0.047
2001;4;0.805;0.116;0.628;0.067;0.754;0.061;0.784;0.054;0.735;0.046
2001;5;0.889;0.084;0.702;0.065;0.758;0.061;0.784;0.054;0.736;0.046
2001;6;0.588;0.148;0.757;0.066;0.766;0.061;0.789;0.054;0.736;0.046
2001;7;0.854;0.128;0.820;0.064;0.767;0.061;0.789;0.055;0.737;0.046
2001;8;0.467;0.103;0.907;0.061;0.763;0.062;0.791;0.054;0.740;0.046
2001;9;0.604;0.120;0.944;0.060;0.773;0.062;0.794;0.054;0.741;0.047
2001;10;0.664;0.094;0.951;0.057;0.779;0.062;0.801;0.055;0.744;0.047
2001;11;1.215;0.099;0.940;0.055;0.777;0.061;0.804;0.055;0.745;0.047
2001;12;0.957;0.110;0.937;0.055;0.774;0.061;0.811;0.055;0.747;0.047
2002;1;1.443;0.102;0.936;0.056;0.764;0.059;0.822;0.054;0.745;0.047
2002;2;1.471;0.115;0.945;0.056;0.758;0.059;0.825;0.054;0.743;0.047
2002;3;1.373;0.122;0.954;0.058;0.754;0.057;0.828;0.054;0.742;0.047
2002;4;0.885;0.097;0.962;0.056;0.754;0.056;0.835;0.055;0.746;0.048
2002;5;0.761;0.111;0.921;0.061;0.768;0.055;0.841;0.055;0.749;0.047
2002;6;0.548;0.132;0.880;0.063;0.764;0.055;0.842;0.055;0.752;0.047
2002;7;0.843;0.120;0.866;0.064;0.779;0.055;0.847;0.055;0.755;0.047
2002;8;0.581;0.089;0.818;0.063;0.774;0.053;0.850;0.055;0.758;0.047
2002;9;0.712;0.117;0.766;0.065;0.781;0.052;0.853;0.055;0.762;0.047
2002;10;0.753;0.061;0.758;0.064;0.781;0.053;0.853;0.055;0.767;0.048
2002;11;0.727;0.114;0.759;0.066;0.787;0.052;0.853;0.055;0.772;0.047
2002;12;0.466;0.163;0.761;0.063;0.797;0.052;0.853;0.055;0.772;0.048
2003;1;1.271;0.126;0.745;0.067;0.804;0.053;0.848;0.055;0.773;0.048
2003;2;0.900;0.088;0.760;0.068;0.806;0.052;0.837;0.055;0.774;0.048
2003;3;0.740;0.117;0.764;0.069;0.817;0.052;0.842;0.055;0.774;0.047
2003;4;0.794;0.075;0.791;0.069;0.833;0.051;0.840;0.055;0.775;0.047
2003;5;0.768;0.072;0.783;0.067;0.850;0.052;0.837;0.055;0.778;0.047
2003;6;0.576;0.120;0.866;0.059;0.865;0.052;0.832;0.055;0.781;0.047
2003;7;0.653;0.099;0.848;0.059;0.867;0.051;0.829;0.055;0.783;0.047
2003;8;0.759;0.095;0.874;0.062;0.879;0.050;0.823;0.055;0.786;0.047
2003;9;0.762;0.134;0.888;0.059;0.880;0.049;0.823;0.054;0.791;0.047
2003;10;1.075;0.064;0.896;0.059;0.877;0.048;0.827;0.054;0.794;0.047
2003;11;0.629;0.090;0.854;0.061;0.867;0.048;0.833;0.054;0.801;0.047
2003;12;1.461;0.088;0.843;0.061;0.872;0.049;0.831;0.054;0.804;0.047
2004;1;1.058;0.115;0.792;0.063;0.867;0.050;0.831;0.054;0.806;0.047
2004;2;1.218;0.104;0.746;0.062;0.875;0.050;0.826;0.054;0.809;0.047
2004;3;0.903;0.099;0.721;0.053;0.876;0.050;0.829;0.053;0.811;0.048
2004;4;0.896;0.067;0.701;0.053;0.884;0.050;0.833;0.053;0.813;0.048
2004;5;0.255;0.117;0.752;0.053;0.877;0.051;0.836;0.053;0.817;0.048
2004;6;0.447;0.141;0.688;0.055;0.885;0.050;0.838;0.052;0.818;0.048
2004;7;0.038;0.144;0.712;0.051;0.893;0.050;0.840;0.052;0.818;0.048
2004;8;0.213;0.086;0.680;0.046;0.884;0.050;0.842;0.051;0.821;0.048
2004;9;0.455;0.071;0.716;0.044;0.878;0.050;0.845;0.051;0.824;0.048
2004;10;0.838;0.084;0.745;0.045;0.888;0.051;0.845;0.050;0.825;0.048
2004;11;1.241;0.119;0.804;0.048;0.894;0.052;0.850;0.050;0.825;0.048
2004;12;0.689;0.104;0.871;0.046;0.898;0.051;0.848;0.050;0.828;0.048
2005;1;1.348;0.095;0.951;0.041;0.899;0.051;0.853;0.050;0.829;0.048
2005;2;0.838;0.049;0.996;0.042;0.903;0.052;0.854;0.050;0.828;0.048
2005;3;1.334;0.057;1.042;0.043;0.904;0.052;0.858;0.049;0.831;0.049
2005;4;1.249;0.071;1.086;0.045;0.908;0.053;0.859;0.049;0.832;0.049
2005;5;0.966;0.110;1.092;0.048;0.909;0.052;0.864;0.049;0.834;0.049
2005;6;1.251;0.099;1.137;0.047;0.917;0.051;0.866;0.049;0.836;0.049
2005;7;0.994;0.087;1.088;0.048;0.902;0.050;0.869;0.048;0.835;0.050
2005;8;0.751;0.073;1.114;0.050;0.892;0.051;0.871;0.048;0.836;0.050
2005;9;1.003;0.082;1.086;0.049;0.903;0.050;0.875;0.047;0.837;0.050
2005;10;1.367;0.110;1.035;0.048;0.902;0.051;0.882;0.046;0.840;0.050
2005;11;1.316;0.111;0.980;0.049;0.899;0.051;0.890;0.046;0.844;0.050
2005;12;1.227;0.079;0.949;0.053;0.900;0.051;0.892;0.046;0.850;0.050
2006;1;0.767;0.066;0.912;0.053;0.903;0.051;0.892;0.046;0.856;0.050
2006;2;1.147;0.068;0.929;0.052;0.898;0.051;0.893;0.046;0.862;0.050
2006;3;1.001;0.083;0.900;0.053;0.897;0.049;0.892;0.046;0.870;0.050
2006;4;0.628;0.116;0.880;0.054;0.899;0.050;0.895;0.045;0.876;0.050
2006;5;0.307;0.120;0.840;0.052;0.908;0.049;0.893;0.045;0.880;0.050
2006;6;0.882;0.133;0.854;0.052;0.895;0.049;0.895;0.045;0.882;0.050
2006;7;0.553;0.132;0.951;0.051;0.894;0.048;0.898;0.045;0.884;0.050
2006;8;0.952;0.082;0.932;0.053;0.889;0.047;0.903;0.045;0.887;0.050
2006;9;0.649;0.112;0.935;0.056;0.886;0.047;0.903;0.045;0.890;0.050
2006;10;1.137;0.108;1.006;0.065;0.887;0.046;0.908;0.045;0.893;0.050
2006;11;0.827;0.048;1.076;0.063;0.896;0.046;0.904;0.046;0.895;0.050
2006;12;1.396;0.081;1.065;0.060;0.902;0.047;0.904;0.045;0.898;0.050
2007;1;1.938;0.083;1.093;0.059;0.917;0.047;0.897;0.045;0.902;0.050
2007;2;0.915;0.083;1.084;0.065;0.926;0.047;0.888;0.045;0.907;0.050
2007;3;1.030;0.108;1.095;0.069;0.935;0.048;0.881;0.045;0.912;0.050
2007;4;1.484;0.148;1.081;0.070;0.936;0.048;0.885;0.046;0.915;0.050
2007;5;1.145;0.109;1.077;0.067;0.931;0.049;0.888;0.046;0.919;0.050
2007;6;0.760;0.111;1.040;0.066;0.931;0.049;0.891;0.045;0.918;0.051
2007;7;0.883;0.104;0.911;0.065;0.927;0.049;0.889;0.045;0.921;0.050
2007;8;0.845;0.113;0.857;0.069;0.934;0.049;0.890;0.045;0.923;0.051
2007;9;0.781;0.164;0.889;0.070;0.935;0.050;0.890;0.045;0.925;0.051
2007;10;0.968;0.093;0.829;0.066;0.937;0.049;0.893;0.045;0.926;0.050
2007;11;0.779;0.146;0.783;0.065;0.940;0.049;0.896;0.044;0.927;0.050
2007;12;0.950;0.056;0.771;0.070;0.934;0.048;0.896;0.044;0.929;0.050
2008;1;0.389;0.073;0.769;0.072;0.934;0.048;0.894;0.044;0.930;0.050
2008;2;0.271;0.142;0.734;0.065;0.935;0.048;0.895;0.044;0.927;0.050
2008;3;1.410;0.118;0.728;0.059;0.933;0.048;0.895;0.043;0.929;0.050
2008;4;0.771;0.104;0.749;0.058;0.931;0.048;0.894;0.043;0.930;0.051
2008;5;0.591;0.094;0.778;0.059;0.930;0.048;0.894;0.044;0.930;0.050
2008;6;0.612;0.105;0.756;0.058;0.918;0.047;0.898;0.043;0.930;0.050
2008;7;0.862;0.099;0.808;0.058;0.918;0.047;0.899;0.043;0.929;0.050
2008;8;0.430;0.072;0.863;0.055;0.907;0.048;0.900;0.043;0.929;0.050
2008;9;0.703;0.095;0.806;0.050;0.905;0.048;0.902;0.042;0.929;0.050
2008;10;1.216;0.102;0.820;0.046;0.913;0.048;0.902;0.042;0.932;0.050
2008;11;1.128;0.114;0.836;0.046;0.918;0.048;0.908;0.042;0.934;0.050
2008;12;0.685;0.114;0.851;0.049;0.918;0.047;0.905;0.043;0.935;0.050
2009;1;1.018;0.086;0.859;0.048;0.929;0.048;0.904;0.043;0.936;0.050
2009;2;0.925;0.101;0.884;0.054;0.931;0.048;0.897;0.043;0.935;0.050
2009;3;0.728;0.087;0.910;0.053;0.931;0.049;0.898;0.043;0.941;0.050
2009;4;0.938;0.100;0.883;0.053;0.932;0.049;0.901;0.043;0.945;0.050
2009;5;0.781;0.139;0.870;0.055;0.931;0.049;0.909;0.044;0.948;0.050
2009;6;0.800;0.136;0.871;0.054;0.924;0.049;0.912;0.044;0.950;0.050
2009;7;0.961;0.117;0.876;0.052;0.901;0.050;0.916;0.044;0.951;0.049
2009;8;0.729;0.133;0.906;0.049;0.892;0.050;0.922;0.044;0.953;0.049
2009;9;1.010;0.101;0.960;0.052;0.885;0.049;0.926;0.045;0.955;0.049
2009;10;0.888;0.086;0.995;0.054;0.882;0.048;0.928;0.046;0.958;0.049
2009;11;0.978;0.117;1.026;0.048;0.881;0.047;0.923;0.046;0.961;0.049
2009;12;0.696;0.162;1.032;0.044;0.883;0.047;0.928;0.046;0.964;0.049
2010;1;1.074;0.124;1.037;0.042;0.880;0.047;0.927;0.046;0.971;0.049
2010;2;1.288;0.099;1.045;0.043;0.877;0.046;0.931;0.047;0.974;0.049
2010;3;1.382;0.093;1.030;0.044;0.876;0.044;0.932;0.047;0.978;0.050
2010;4;1.357;0.091;1.060;0.045;0.878;0.044;0.930;0.047;0.979;0.050
2010;5;1.146;0.085;1.087;0.043;0.884;0.044;0.930;0.047;0.982;0.050
2010;6;0.882;0.114;1.072;0.042;0.875;0.044;0.928;0.048;0.984;0.050
2010;7;1.010;0.091;1.045;0.045;0.887;0.045;0.925;0.048;0.986;0.050
2010;8;0.825;0.157;0.980;0.047;0.898;0.044;0.926;0.048;0.987;0.050
2010;9;0.841;0.104;0.935;0.043;0.887;0.044;0.924;0.048;0.991;0.050
2010;10;1.244;0.069;0.916;0.038;0.885;0.043;0.925;0.049;0.994;0.050
2010;11;1.296;0.081;0.872;0.041;0.889;0.043;0.926;0.049;0.999;0.050
2010;12;0.523;0.080;0.873;0.041;0.896;0.042;0.932;0.049;1.002;0.050
2011;1;0.749;0.100;0.887;0.041;0.894;0.041;0.940;0.049;1.004;0.050
2011;2;0.504;0.103;0.910;0.046;0.901;0.042;0.947;0.050;1.005;0.050
2011;3;0.847;0.117;0.892;0.050;0.908;0.042;0.958;0.050;1.007;0.050
2011;4;1.127;0.071;0.886;0.055;0.904;0.042;0.968;0.050;1.007;0.051
2011;5;0.618;0.125;0.842;0.057;0.908;0.042;0.976;0.050;1.007;0.051
2011;6;0.888;0.109;0.883;0.058;0.914;0.043;0.976;0.049;1.009;0.051
2011;7;1.182;0.085;0.868;0.057;0.915;0.043;0.980;0.050;1.010;0.052
2011;8;1.103;0.118;0.853;0.057;0.905;0.043;0.983;0.050;1.013;0.052
2011;9;0.617;0.140;0.834;0.056;0.909;0.044;0.986;0.050;1.015;0.052
2011;10;1.181;0.123;0.850;0.055;0.914;0.045;0.985;0.050;1.019;0.052
2011;11;0.767;0.082;0.888;0.054;0.921;0.045;0.987;0.050;1.019;0.052
2011;12;1.007;0.081;0.889;0.056;0.922;0.045;0.986;0.050;1.019;0.052
2012;1;0.570;0.111;0.846;0.053;0.914;0.045;0.983;0.050;1.019;0.053
2012;2;0.332;0.111;0.810;0.049;0.918;0.045;0.989;0.050;1.017;0.053
2012;3;0.613;0.163;0.820;0.046;0.918;0.046;0.996;0.050;1.017;0.053
2012;4;1.326;0.095;0.813;0.047;0.921;0.047;0.995;0.050;1.018;0.054
2012;5;1.076;0.079;0.841;0.043;0.915;0.046;0.996;0.050;1.019;0.054
2012;6;0.899;0.073;0.795;0.040;0.925;0.046;0.995;0.050;1.022;0.054
2012;7;0.662;0.095;0.837;0.040;0.928;0.046;0.995;0.051;1.023;0.054
2012;8;0.673;0.096;0.888;0.039;0.928;0.047;0.996;0.051;NaN;NaN
2012;9;0.738;0.083;0.900;0.040;0.929;0.048;0.996;0.051;NaN;NaN
2012;10;1.099;0.081;0.843;0.041;0.923;0.048;0.999;0.051;NaN;NaN
2012;11;1.097;0.068;0.822;0.042;0.920;0.049;1.001;0.051;NaN;NaN
2012;12;0.457;0.092;0.835;0.042;0.922;0.050;1.005;0.051;NaN;NaN
2013;1;1.069;0.097;0.842;0.045;0.917;0.051;1.012;0.051;NaN;NaN
2013;2;0.946;0.128;0.858;0.048;0.916;0.051;1.018;0.051;NaN;NaN
2013;3;0.762;0.109;0.886;0.050;0.915;0.051;1.016;0.051;NaN;NaN
2013;4;0.642;0.074;0.879;0.055;0.920;0.053;1.020;0.051;NaN;NaN
2013;5;0.819;0.100;0.898;0.058;0.922;0.053;1.024;0.051;NaN;NaN
2013;6;1.055;0.069;0.951;0.057;0.946;0.054;1.027;0.050;NaN;NaN
2013;7;0.746;0.083;0.949;0.059;0.961;0.054;1.029;0.050;NaN;NaN
2013;8;0.861;0.091;0.899;0.058;0.987;0.055;1.034;0.050;NaN;NaN
2013;9;1.073;0.094;0.917;0.061;1.011;0.055;1.035;0.051;NaN;NaN
2013;10;1.024;0.097;0.966;0.063;1.022;0.055;1.037;0.051;NaN;NaN
2013;11;1.319;0.096;0.998;0.064;1.034;0.056;1.035;0.051;NaN;NaN
2013;12;1.101;0.089;0.981;0.070;1.033;0.056;1.040;0.051;NaN;NaN
2014;1;1.042;0.084;0.960;0.071;1.030;0.057;1.042;0.051;NaN;NaN
2014;2;0.348;0.131;0.967;0.072;1.034;0.057;1.044;0.051;NaN;NaN
2014;3;0.979;0.125;0.962;0.076;1.040;0.056;1.053;0.051;NaN;NaN
2014;4;1.222;0.082;0.964;0.077;1.039;0.056;1.058;0.051;NaN;NaN
2014;5;1.212;0.111;0.909;0.078;1.043;0.056;1.060;0.051;NaN;NaN
2014;6;0.844;0.134;0.923;0.078;1.048;0.057;1.061;0.051;NaN;NaN
2014;7;0.499;0.070;0.942;0.078;1.064;0.057;1.062;0.051;NaN;NaN
2014;8;0.943;0.089;1.021;0.079;1.087;0.057;1.065;0.052;NaN;NaN
2014;9;1.014;0.096;1.060;0.077;1.107;0.058;1.065;0.052;NaN;NaN
2014;10;1.054;0.104;1.041;0.076;1.108;0.059;1.070;0.053;NaN;NaN
2014;11;0.648;0.083;1.019;0.074;1.110;0.059;1.072;0.052;NaN;NaN
2014;12;1.270;0.118;1.031;0.072;1.107;0.060;1.080;0.052;NaN;NaN
2015;1;1.277;0.078;1.048;0.073;1.110;0.061;1.088;0.052;NaN;NaN
2015;2;1.288;0.147;1.035;0.073;1.116;0.063;1.095;0.053;NaN;NaN
2015;3;1.447;0.120;1.013;0.072;1.117;0.064;1.098;0.054;NaN;NaN
2015;4;0.997;0.083;1.057;0.072;1.120;0.065;1.099;0.054;NaN;NaN
2015;5;0.945;0.081;1.120;0.071;1.118;0.065;1.100;0.055;NaN;NaN
2015;6;0.998;0.112;1.179;0.072;1.135;0.065;1.102;0.056;NaN;NaN
2015;7;0.696;0.094;1.211;0.076;1.136;0.066;1.102;0.056;NaN;NaN
2015;8;0.791;0.128;1.276;0.076;1.138;0.066;1.103;0.057;NaN;NaN
2015;9;0.751;0.112;1.343;0.075;1.145;0.066;1.107;0.057;NaN;NaN
2015;10;1.581;0.110;1.411;0.076;1.155;0.066;1.105;0.058;NaN;NaN
2015;11;1.399;0.073;1.441;0.076;1.158;0.065;1.107;0.057;NaN;NaN
2015;12;1.976;0.097;1.429;0.072;1.158;0.064;1.112;0.058;NaN;NaN
2016;1;1.667;0.129;1.456;0.072;1.165;0.064;1.116;0.058;NaN;NaN
2016;2;2.060;0.150;1.498;0.071;1.167;0.064;1.118;0.059;NaN;NaN
2016;3;2.259;0.096;1.521;0.072;1.162;0.065;1.121;0.059;NaN;NaN
